FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
0500000US37167,37167,Stanly,Stanly County,"0500000US37167.graphml",0.07537049600000001
0500000US47143,47143,Rhea,Rhea County,"0500000US47143.graphml",0.053022719999999995
0500000US37079,37079,Greene,Greene County,"0500000US37079.graphml",0.021102592000000003
0500000US21131,21131,Leslie,Leslie County,"0500000US21131.graphml",0.022720511999999998
0500000US24039,24039,Somerset,Somerset County,"0500000US24039.graphml",0.029581312
0500000US17123,17123,Marshall,Marshall County,"0500000US17123.graphml",0.03121971200000001
0500000US21143,21143,Lyon,Lyon County,"0500000US21143.graphml",0.034152448
0500000US48095,48095,Concho,Concho County,"0500000US48095.graphml",0.041091072000000006
0500000US48081,48081,Coke,Coke County,"0500000US48081.graphml",0.05402624
0500000US47133,47133,Overton,Overton County,"0500000US47133.graphml",0.034525184000000014
0500000US26063,26063,Huron,Huron County,"0500000US26063.graphml",0.06331187200000002
0500000US26069,26069,Iosco,Iosco County,"0500000US26069.graphml",0.048226304
0500000US13069,13069,Coffee,Coffee County,"0500000US13069.graphml",0.06592511999999998
0500000US13299,13299,Ware,Ware County,"0500000US13299.graphml",0.080621568
0500000US38037,38037,Grant,Grant County,"0500000US38037.graphml",0.01404108799999998
0500000US22051,22051,Jefferson,Jefferson Parish,"0500000US22051.graphml",0.29766041600000004
0500000US22103,22103,St. Tammany,St. Tammany Parish,"0500000US22103.graphml",0.386412544
0500000US19083,19083,Hardin,Hardin County,"0500000US19083.graphml",0.042393600000000004
0500000US22023,22023,Cameron,Cameron Parish,"0500000US22023.graphml",0.025780224000000018
0500000US39027,39027,Clinton,Clinton County,"0500000US39027.graphml",0.036646912000000004
0500000US27137,27137,St. Louis,St. Louis County,"0500000US27137.graphml",0.31276646399999997
0500000US39093,39093,Lorain,Lorain County,"0500000US39093.graphml",0.193097728
0500000US72143,72143,Vega Alta,Vega Alta Municipio,"0500000US72143.graphml",0.027402239999999994
0500000US19015,19015,Boone,Boone County,"0500000US19015.graphml",0.051326975999999996
0500000US48373,48373,Polk,Polk County,"0500000US48373.graphml",0.11859968000000001
0500000US31051,31051,Dixon,Dixon County,"0500000US31051.graphml",0.02369126399999999
0500000US24025,24025,Harford,Harford County,"0500000US24025.graphml",0.184397824
0500000US45037,45037,Edgefield,Edgefield County,"0500000US45037.graphml",0.040812544000000006
0500000US51001,51001,Accomack,Accomack County,"0500000US51001.graphml",0.067743744
0500000US55015,55015,Calumet,Calumet County,"0500000US55015.graphml",0.05550899200000001
0500000US21121,21121,Knox,Knox County,"0500000US21121.graphml",0.04297113599999999
0500000US26067,26067,Ionia,Ionia County,"0500000US26067.graphml",0.062410751999999986
0500000US37129,37129,New Hanover,New Hanover County,"0500000US37129.graphml",0.202981376
0500000US47131,47131,Obion,Obion County,"0500000US47131.graphml",0.054525952000000016
0500000US21035,21035,Calloway,Calloway County,"0500000US21035.graphml",0.07432191999999999
0500000US51003,51003,Albemarle,Albemarle County,"0500000US51003.graphml",0.13500416
0500000US47147,47147,Robertson,Robertson County,"0500000US47147.graphml",0.069275648
0500000US51043,51043,Clarke,Clarke County,"0500000US51043.graphml",0.028270591999999983
0500000US53023,53023,Garfield,Garfield County,"0500000US53023.graphml",0.012173311999999992
0500000US21109,21109,Jackson,Jackson County,"0500000US21109.graphml",0.02660351999999999
0500000US27031,27031,Cook,Cook County,"0500000US27031.graphml",0.029917184000000013
0500000US45073,45073,Oconee,Oconee County,"0500000US45073.graphml",0.220643328
0500000US22033,22033,East Baton Rouge,East Baton Rouge Parish,"0500000US22033.graphml",0.30961254400000005
0500000US28021,28021,Claiborne,Claiborne County,"0500000US28021.graphml",0.018481152
0500000US24037,24037,St. Mary's,St. Mary's County,"0500000US24037.graphml",0.13937049599999998
0500000US26081,26081,Kent,Kent County,"0500000US26081.graphml",0.437673984
0500000US37147,37147,Pitt,Pitt County,"0500000US37147.graphml",0.16046080000000001
0500000US30009,30009,Carbon,Carbon County,"0500000US30009.graphml",0.037302272
0500000US31167,31167,Stanton,Stanton County,"0500000US31167.graphml",0.019640320000000017
0500000US13001,13001,Appling,Appling County,"0500000US13001.graphml",0.04759961600000001
0500000US19099,19099,Jasper,Jasper County,"0500000US19099.graphml",0.05782732799999998
0500000US28153,28153,Wayne,Wayne County,"0500000US28153.graphml",0.051597312000000006
0500000US48101,48101,Cottle,Cottle County,"0500000US48101.graphml",0.03516825600000001
0500000US51081,51081,Greensville,Greensville County,"0500000US51081.graphml",0.01989017600000001
0500000US12105,12105,Polk,Polk County,"0500000US12105.graphml",0.62343168
0500000US48503,48503,Young,Young County,"0500000US48503.graphml",0.06039961599999999
0500000US01123,01123,Tallapoosa,Tallapoosa County,"0500000US01123.graphml",0.10630758399999998
0500000US33015,33015,Rockingham,Rockingham County,"0500000US33015.graphml",0.290664448
0500000US08105,08105,Rio Grande,Rio Grande County,"0500000US08105.graphml",0.03098214399999999
0500000US19149,19149,Plymouth,Plymouth County,"0500000US19149.graphml",0.049025024
0500000US36123,36123,Yates,Yates County,"0500000US36123.graphml",0.03671244800000001
0500000US53033,53033,King,King County,"0500000US53033.graphml",1.5065292799999999
0500000US41017,41017,Deschutes,Deschutes County,"0500000US41017.graphml",0.239132672
0500000US19155,19155,Pottawattamie,Pottawattamie County,"0500000US19155.graphml",0.12195840000000002
0500000US29229,29229,Wright,Wright County,"0500000US29229.graphml",0.05557452800000001
0500000US30101,30101,Toole,Toole County,"0500000US30101.graphml",0.02591539199999998
0500000US36107,36107,Tioga,Tioga County,"0500000US36107.graphml",0.04652646399999999
0500000US48287,48287,Lee,Lee County,"0500000US48287.graphml",0.043593728
0500000US13121,13121,Fulton,Fulton County,"0500000US13121.graphml",0.67397632
0500000US48073,48073,Cherokee,Cherokee County,"0500000US48073.graphml",0.09459302400000003
0500000US29007,29007,Audrain,Audrain County,"0500000US29007.graphml",0.05866291200000001
0500000US45029,45029,Colleton,Colleton County,"0500000US45029.graphml",0.08463974399999999
0500000US55055,55055,Jefferson,Jefferson County,"0500000US55055.graphml",0.094756864
0500000US05055,05055,Greene,Greene County,"0500000US05055.graphml",0.06640025599999999
0500000US48191,48191,Hall,Hall County,"0500000US48191.graphml",0.04218060800000001
0500000US55013,55013,Burnett,Burnett County,"0500000US55013.graphml",0.05868748799999998
0500000US35057,35057,Torrance,Torrance County,"0500000US35057.graphml",0.07295795200000002
0500000US53049,53049,Pacific,Pacific County,"0500000US53049.graphml",0.067633152
0500000US37141,37141,Pender,Pender County,"0500000US37141.graphml",0.085262336
0500000US48221,48221,Hood,Hood County,"0500000US48221.graphml",0.10610688000000001
0500000US46117,46117,Stanley,Stanley County,"0500000US46117.graphml",0.01571225599999998
0500000US32031,32031,Washoe,Washoe County,"0500000US32031.graphml",0.36614143999999993
0500000US21007,21007,Ballard,Ballard County,"0500000US21007.graphml",0.018243584000000007
0500000US48009,48009,Archer,Archer County,"0500000US48009.graphml",0.049000448
0500000US48023,48023,Baylor,Baylor County,"0500000US48023.graphml",0.03318169600000001
0500000US48405,48405,San Augustine,San Augustine County,"0500000US48405.graphml",0.034263039999999995
0500000US32029,32029,Storey,Storey County,"0500000US32029.graphml",0.010317824000000003
0500000US13249,13249,Schley,Schley County,"0500000US13249.graphml",0.01019904000000002
0500000US09001,09001,Fairfield,Fairfield County,"0500000US09001.graphml",0.5813985279999999
0500000US48313,48313,Madison,Madison County,"0500000US48313.graphml",0.024690688000000016
0500000US06077,06077,San Joaquin,San Joaquin County,"0500000US06077.graphml",0.4324597760000001
0500000US28159,28159,Winston,Winston County,"0500000US28159.graphml",0.03724492800000001
0500000US21103,21103,Henry,Henry County,"0500000US21103.graphml",0.02297855999999998
0500000US21167,21167,Mercer,Mercer County,"0500000US21167.graphml",0.02969190399999999
0500000US31183,31183,Wheeler,Wheeler County,"0500000US31183.graphml",0.007143424000000009
0500000US21135,21135,Lewis,Lewis County,"0500000US21135.graphml",0.034795519999999996
0500000US27051,27051,Grant,Grant County,"0500000US27051.graphml",0.03462348800000001
0500000US28053,28053,Humphreys,Humphreys County,"0500000US28053.graphml",0.015044607999999987
0500000US01025,01025,Clarke,Clarke County,"0500000US01025.graphml",0.07449804800000001
0500000US20017,20017,Chase,Chase County,"0500000US20017.graphml",0.017903615999999983
0500000US21221,21221,Trigg,Trigg County,"0500000US21221.graphml",0.04559667199999998
0500000US01069,01069,Houston,Houston County,"0500000US01069.graphml",0.14518272
0500000US46003,46003,Aurora,Aurora County,"0500000US46003.graphml",0.019451903999999992
0500000US02013,02013,Aleutians East,Aleutians East Borough,"0500000US02013.graphml",0.008454144000000025
0500000US31061,31061,Franklin,Franklin County,"0500000US31061.graphml",0.022695936
0500000US24029,24029,Kent,Kent County,"0500000US24029.graphml",0.028807167999999994
0500000US20037,20037,Crawford,Crawford County,"0500000US20037.graphml",0.07024639999999999
0500000US27023,27023,Chippewa,Chippewa County,"0500000US27023.graphml",0.039280640000000006
0500000US46103,46103,Pennington,Pennington County,"0500000US46103.graphml",0.13610188799999998
0500000US45049,45049,Hampton,Hampton County,"0500000US45049.graphml",0.047022079999999994
0500000US16043,16043,Fremont,Fremont County,"0500000US16043.graphml",0.057339904
0500000US13029,13029,Bryan,Bryan County,"0500000US13029.graphml",0.053137408
0500000US51053,51053,Dinwiddie,Dinwiddie County,"0500000US51053.graphml",0.03446374400000002
0500000US12111,12111,St. Lucie,St. Lucie County,"0500000US12111.graphml",0.255422464
0500000US36055,36055,Monroe,Monroe County,"0500000US36055.graphml",0.40051916800000004
0500000US46083,46083,Lincoln,Lincoln County,"0500000US46083.graphml",0.076201984
0500000US55017,55017,Chippewa,Chippewa County,"0500000US55017.graphml",0.109391872
0500000US20207,20207,Woodson,Woodson County,"0500000US20207.graphml",0.025092096000000008
0500000US21157,21157,Marshall,Marshall County,"0500000US21157.graphml",0.06385664000000002
0500000US13065,13065,Clinch,Clinch County,"0500000US13065.graphml",0.05163827200000001
0500000US13185,13185,Lowndes,Lowndes County,"0500000US13185.graphml",0.12223283199999999
0500000US15005,15005,Kalawao,Kalawao County,"0500000US15005.graphml",0.0009338879999999938
0500000US15007,15007,Kauai,Kauai County,"0500000US15007.graphml",0.051056639999999986
0500000US26099,26099,Macomb,Macomb County,"0500000US26099.graphml",0.530169856
0500000US13287,13287,Turner,Turner County,"0500000US13287.graphml",0.020684800000000003
0500000US17079,17079,Jasper,Jasper County,"0500000US17079.graphml",0.03989503999999999
0500000US48331,48331,Milam,Milam County,"0500000US48331.graphml",0.06261145600000001
0500000US18147,18147,Spencer,Spencer County,"0500000US18147.graphml",0.059052032000000004
0500000US21099,21099,Hart,Hart County,"0500000US21099.graphml",0.04693196799999999
0500000US21137,21137,Lincoln,Lincoln County,"0500000US21137.graphml",0.039444480000000004
0500000US30005,30005,Blaine,Blaine County,"0500000US30005.graphml",0.044371967999999984
0500000US51710,51710,Norfolk,Norfolk city,"0500000US51710.graphml",0.15875686400000003
0500000US48389,48389,Reeves,Reeves County,"0500000US48389.graphml",0.036384767999999984
0500000US51155,51155,Pulaski,Pulaski County,"0500000US51155.graphml",0.044326911999999996
0500000US37179,37179,Union,Union County,"0500000US37179.graphml",0.20037632
0500000US38053,38053,McKenzie,McKenzie County,"0500000US38053.graphml",0.029138944
0500000US12091,12091,Okaloosa,Okaloosa County,"0500000US12091.graphml",0.22643916800000002
0500000US06001,06001,Alameda,Alameda County,"0500000US06001.graphml",0.761921536
0500000US17013,17013,Calhoun,Calhoun County,"0500000US17013.graphml",0.01583923199999998
0500000US18085,18085,Kosciusko,Kosciusko County,"0500000US18085.graphml",0.109084672
0500000US28103,28103,Noxubee,Noxubee County,"0500000US28103.graphml",0.029507584000000003
0500000US05147,05147,Woodruff,Woodruff County,"0500000US05147.graphml",0.030466048000000023
0500000US34015,34015,Gloucester,Gloucester County,"0500000US34015.graphml",0.23190732800000002
0500000US33011,33011,Hillsborough,Hillsborough County,"0500000US33011.graphml",0.33966489599999994
0500000US30045,30045,Judith Basin,Judith Basin County,"0500000US30045.graphml",0.020176896
0500000US37121,37121,Mitchell,Mitchell County,"0500000US37121.graphml",0.026136575999999995
0500000US30077,30077,Powell,Powell County,"0500000US30077.graphml",0.020525056000000014
0500000US41053,41053,Polk,Polk County,"0500000US41053.graphml",0.060301311999999996
0500000US41065,41065,Wasco,Wasco County,"0500000US41065.graphml",0.039006208000000014
0500000US46105,46105,Perkins,Perkins County,"0500000US46105.graphml",0.02546073600000001
0500000US19173,19173,Taylor,Taylor County,"0500000US19173.graphml",0.032432128000000005
0500000US01129,01129,Washington,Washington County,"0500000US01129.graphml",0.05264998399999998
0500000US39039,39039,Defiance,Defiance County,"0500000US39039.graphml",0.053870591999999995
0500000US54025,54025,Greenbrier,Greenbrier County,"0500000US54025.graphml",0.070811648
0500000US17121,17121,Marion,Marion County,"0500000US17121.graphml",0.09716940799999998
0500000US51051,51051,Dickenson,Dickenson County,"0500000US51051.graphml",0.02899558400000002
0500000US51007,51007,Amelia,Amelia County,"0500000US51007.graphml",0.01699020799999998
0500000US13243,13243,Randolph,Randolph County,"0500000US13243.graphml",0.01873100800000002
0500000US35029,35029,Luna,Luna County,"0500000US35029.graphml",0.09980723200000002
0500000US48355,48355,Nueces,Nueces County,"0500000US48355.graphml",0.246206464
0500000US56045,56045,Weston,Weston County,"0500000US56045.graphml",0.06385663999999999
0500000US72137,72137,Toa Baja,Toa Baja Municipio,"0500000US72137.graphml",0.04480204800000001
0500000US17187,17187,Warren,Warren County,"0500000US17187.graphml",0.04105420799999998
0500000US01089,01089,Madison,Madison County,"0500000US01089.graphml",0.516583424
0500000US47189,47189,Wilson,Wilson County,"0500000US47189.graphml",0.115920896
0500000US48063,48063,Camp,Camp County,"0500000US48063.graphml",0.019787776000000007
0500000US40067,40067,Jefferson,Jefferson County,"0500000US40067.graphml",0.027062272
0500000US54085,54085,Ritchie,Ritchie County,"0500000US54085.graphml",0.025632768
0500000US19145,19145,Page,Page County,"0500000US19145.graphml",0.04275404799999999
0500000US20087,20087,Jefferson,Jefferson County,"0500000US20087.graphml",0.064110592
0500000US22045,22045,Iberia,Iberia Parish,"0500000US22045.graphml",0.07409254399999998
0500000US02158,02158,Kusilvak,Kusilvak Census Area,"0500000US02158.graphml",0.007446528000000008
0500000US37133,37133,Onslow,Onslow County,"0500000US37133.graphml",0.18214911999999997
0500000US27043,27043,Faribault,Faribault County,"0500000US27043.graphml",0.0466944
0500000US47057,47057,Grainger,Grainger County,"0500000US47057.graphml",0.03616768000000001
0500000US48161,48161,Freestone,Freestone County,"0500000US48161.graphml",0.06265241600000002
0500000US42087,42087,Mifflin,Mifflin County,"0500000US42087.graphml",0.077012992
0500000US01041,01041,Crenshaw,Crenshaw County,"0500000US01041.graphml",0.03784294400000002
0500000US51520,51520,Bristol,Bristol city,"0500000US51520.graphml",0.023478271999999994
0500000US48399,48399,Runnels,Runnels County,"0500000US48399.graphml",0.05521817599999998
0500000US48443,48443,Terrell,Terrell County,"0500000US48443.graphml",0.005631999999999998
0500000US20153,20153,Rawlins,Rawlins County,"0500000US20153.graphml",0.02705407999999998
